AP Name,Status,Total user,Availability
CMU_AGR_EDU_AP4736,"up 51d,9h,4m",0,99.60%
CMU_AGR_EDU_AP4737,"up 56d,10h,24m",0,98.62%
CMU_AGR_EDU_AP4738,"up 70d,13h,4m",5,99.61%
CMU_AGR_EDU_AP4739,"up 70d,13h,4m",0,99.64%
CMU_AGR_EDU_AP4740,"up 70d,13h,4m",2,99.23%
CMU_AGR_EDU_AP4741,"up 70d,13h,4m",0,99.61%
CMU_AGR_EDU_AP4742,"up 70d,13h,4m",0,99.72%
CMU_AGR_EDU_AP4743,"up 70d,13h,4m",2,99.43%
CMU_AGR_EDU_AP4744,"up 47d,9h,29m",0,99.05%
CMU_AGR_EDU_AP4745,"up 70d,13h,4m",10,99.72%
CMU_AGR_EDU_AP4746,"up 70d,13h,4m",0,99.37%
CMU_AGR_EDU_AP4747,"up 70d,13h,4m",0,99.41%
CMU_AGR_EDU_AP4748,"up 20d,4h,59m",0,98.96%
CMU_AGR_EDU_AP4749,"up 70d,13h,4m",0,99.72%
CMU_AGR_EDU_AP4750,"up 70d,13h,4m",0,99.71%
CMU_AGR_EDU_AP4751,"up 2d,19h,24m",0,98.84%
CMU_AGR_EDU_AP4752,"up 70d,5h,4m",2,97.95%
CMU_AGR_EDU_AP4753,"up 70d,5h,4m",0,98.91%
CMU_AGR_EDU_AP4754,"up 70d,5h,4m",1,98.68%
CMU_AGR_EDU_AP4755,"up 70d,5h,4m",1,98.52%
CMU_AGR_EDU_AP4756,"up 70d,5h,4m",0,99.44%
CMU_AGR_EDU_AP4757,"up 11d,19h,24m",0,98.44%
CMU_AGR_EDU_AP4758,"up 70d,5h,4m",0,99.09%
CMU_AGR_EDU_AP4759,"up 28d,19h,24m",3,98.81%
CMU_AGR_EDU_AP4760,"up 70d,4h,59m",0,97.88%
CMU_AGR_EDU_AP4761,"up 70d,4h,59m",0,97.71%
CMU_AGR_EDU_AP4762,"up 70d,5h,9m",2,99.29%
CMU_AGR_EDU_AP4763,"up 70d,5h,9m",0,99.30%
CMU_AGR_EDU_AP4764,"up 6d,19h,24m",0,98.23%
CMU_AGR_EDU_AP4765,"up 61d,16h,39m",0,98.85%
CMU_AGR_EDU_AP4766,"up 70d,4h,49m",0,99.22%
CMU_AGR_EDU_AP4767,"up 8d,16h,4m",0,99.22%
CMU_AGR_EDU_AP4768,"up 70d,4h,49m",0,99.23%
CMU_AGR_EDU_AP4769,"up 70d,4h,49m",0,99.23%
CMU_AGR_EDU_AP4770,"up 70d,4h,49m",1,97.97%
CMU_AGR_EDU_AP4771,"up 7d,19h,24m",0,98.29%
CMU_AGR_EDU_AP4772,"up 70d,4h,59m",11,97.85%
CMU_AGR_EDU_AP4773,"up 6d,19h,24m",0,97.88%
CMU_AGR_EDU_AP4774,"up 21d,19h,24m",0,98.41%
CMU_AGR_EDU_AP4775,"up 70d,4h,49m",0,99.17%
CMU_AGR_EDU_AP4776,"up 70d,5h,9m",1,96.88%
CMU_AGR_EDU_AP4777,"up 70d,5h,9m",0,96.92%
CMU_AGR_EDU_AP4778,"up 69d,9h,9m",4,98.54%
CMU_AGR_EDU_AP4779,"up 69d,9h,9m",1,98.53%
CMU_AGR_EDU_AP4780,"up 70d,5h,4m",0,98.68%
CMU_AGR_EDU_AP4781,"up 70d,5h,4m",0,99.01%
CMU_AGR_EDU_AP4782,"up 28d,19h,24m",1,97.82%
CMU_AGR_EDU_AP4783,"up 69d,9h,9m",0,97.41%
CMU_AGR_EDU_AP4784,"up 70d,5h,4m",0,99.55%
CMU_AGR_EDU_AP4785,"up 18d,14h,59m",2,99.02%
CMU_AGR_EDU_AP4786,"up 70d,5h,4m",3,99.56%
CMU_AGR_EDU_AP4787,"up 18d,15h,4m",0,97.66%
CMU_AGR_EDU_AP4788,"up 70d,5h,4m",0,99.04%
CMU_AGR_EDU_AP4789,"up 70d,5h,4m",0,99.04%
CMU_AGR_EDU_AP4790,"up 6d,19h,24m",0,99.14%
CMU_AGR_EDU_AP4791,"up 70d,5h,4m",0,99.03%
CMU_AGR_EDU_AP4792,"up 70d,5h,4m",0,99.03%
CMU_AGR_EDU_AP4793,"up 70d,5h,4m",0,99.03%
CMU_AGR_EDU_AP4794,"up 21d,19h,24m",0,98.51%
CMU_AGR_EDU_AP6575,"up 70d,5h,9m",0,99.30%
CMU_AGR_EDU_AP6624,"up 69d,9h,9m",4,99.49%
CMU_AGR_EDU_AP6625,"up 6d,19h,24m",0,99.05%
CMU_AGR_EDU_AP6626,"up 6d,19h,24m",0,99.04%
CMU_AGR_EDU_AP8001,"up 6d,19h,24m",0,98.03%
CMU_AGR_EDU_AP8002,"up 70d,5h,4m",0,28.30%
CMU_AGR_EDU_AP8003,"up 6d,19h,24m",0,98.57%
CMU_AGR_EDU_AP8004,"up 6d,19h,24m",0,98.11%
CMU_AGR_EDU_AP8005,"up 6d,19h,24m",0,98.11%
CMU_AGR_EDU_AP8006,"up 2d,19h,24m",0,96.50%
CMU_AGR_EDU_AP8007,"up 18d,14h,59m",1,96.50%
CMU_AGR_EDU_AP8008,"up 6d,19h,24m",0,96.18%
CMU_AGR_EDU_AP8009,"up 14d,19h,24m",0,33.67%
CMU_AGR_EDU_AP8010,"up 21d,19h,24m",1,97.19%
CMU_AGR_EDU_AP8011,"up 6d,19h,24m",0,33.66%
CMU_AGR_EDU_AP8012,"up 6d,19h,24m",0,99.19%
CMU_AGR_EDU_AP8013,"ma 32d,14h,24m",0,98.34%
CMU_AGR_EDU_AP8014,"ma 227d,6h,35m",0,96.95%
CMU_AGR_EDU_AP8015,"ma 227d,6h,35m",0,43.79%
CMU_AGR_EDU_AP8016,"up 12d,19h,24m",0,98.90%
CMU_AGR_EDU_AP8017,"up 11d,19h,24m",1,97.27%
CMU_AGR_EDU_AP8306,"up 69d,9h,9m",2,97.56%
CMU_AGR_EDU_AP8307,"up 69d,9h,9m",1,95.08%
CMU_AGR_EDU_AP8308,"up 69d,9h,9m",3,97.06%
CMU_AGR_EDU_AP8309,"up 6d,19h,24m",0,94.56%
CMU_AGR_EDU_AP8310,"up 69d,9h,9m",3,96.05%
CMU_AGR_EDU_AP8311,"up 21d,19h,24m",0,95.02%
CMU_AGR_EDU_AP8312,"up 69d,9h,9m",1,95.03%
CMU_AGR_EDU_AP8313,"up 6d,19h,24m",0,94.45%
CMU_AGR_EDU_AP8314,"up 69d,9h,9m",2,94.46%
CMU_AGR_EDU_AP8315,"up 69d,9h,9m",1,96.21%
CMU_AGR_EDU_AP8316,"up 69d,9h,9m",1,94.23%
CMU_AGR_EDU_AP8317,"up 4d,19h,24m",0,94.45%
CMU_AGR_EDU_AP8318,"up 69d,9h,9m",1,96.79%
CMU_AGR_EDU_AP8319,"up 6d,19h,24m",0,96.79%
CMU_AGR_EDU_AP8320,"up 6d,19h,24m",0,95.23%
CMU_AGR_EDU_AP8321,"up 11d,19h,24m",1,96.79%
CMU_AGR_EDU_AP8322,"up 69d,9h,9m",1,93.44%
CMU_AGR_EDU_AP8323,"up 6d,19h,24m",0,95.07%
CMU_AGR_EDU_AP8324,"up 69d,9h,9m",1,94.39%
CMU_AGR_EDU_AP8325,"up 7d,19h,24m",0,94.53%
CMU_AGR_EDU_AP8326,"up 6d,19h,24m",0,96.59%
CMU_AGR_EDU_AP8327,"up 6d,19h,24m",0,96.59%
CMU_AGR_EDU_AP8328,"up 6d,19h,24m",0,96.57%
CMU_AGR_EDU_AP8329,"up 69d,9h,9m",1,96.61%
CMU_AGR_EDU_AP8330,"up 69d,9h,9m",1,96.63%
CMU_AGR_EDU_AP8331,"up 69d,9h,9m",4,96.63%
CMU_AGR_EDU_AP8332,"up 6d,19h,24m",0,95.60%
CMU_AGR_EDU_AP8333,"up 6d,19h,24m",0,96.64%
CMU_AGR_EDU_AP8334,"up 69d,9h,9m",2,96.63%
CMU_AGR_EDU_AP8335,"up 6d,19h,24m",0,96.62%
CMU_AGR_EDU_AP8336,"up 69d,9h,9m",8,96.65%
CMU_AGR_EDU_AP8337,"up 69d,9h,9m",1,96.66%
CMU_AGR_EDU_AP8338,"up 6d,19h,24m",0,96.64%
CMU_AGR_EDU_AP8339,"up 13d,19h,24m",0,96.62%
CMU_AGR_EDU_AP8340,"up 69d,9h,9m",1,96.63%
CMU_AGR_EDU_AP8341,"up 6d,19h,24m",0,96.35%
CMU_AGR_EDU_AP8342,"up 6d,19h,24m",0,96.37%
CMU_AGR_EDU_AP8343,"up 69d,9h,9m",0,96.66%
CMU_AGR_EDU_AP8344,"up 69d,9h,9m",2,96.67%
CMU_AGR_EDU_AP8345,"up 6d,19h,24m",0,96.64%
CMU_AGR_EDU_AP8346,"up 6d,19h,24m",0,96.66%
CMU_AGR_EDU_AP8347,"up 6d,19h,24m",0,96.35%
CMU_AGR_EDU_AP8348,"up 69d,9h,9m",0,96.37%
CMU_AGR_EDU_AP8349,"up 6d,19h,24m",0,96.66%
CMU_AGR_EDU_AP8350,"up 69d,9h,9m",1,96.65%
CMU_AGR_EDU_AP8351,"up 6d,19h,24m",0,96.66%
CMU_AGR_EDU_AP8352,"up 25d,19h,24m",0,96.65%
CMU_AGR_EDU_AP8353,"up 6d,19h,24m",0,96.60%
CMU_AGR_EDU_AP8354,"up 69d,9h,9m",1,94.61%
CMU_AGR_EDU_AP8449,"up 70d,5h,4m",0,95.43%
CMU_AGR_EDU_AP8450,"up 70d,5h,4m",0,95.45%
CMU_AGR_EDU_AP8451,"up 70d,5h,4m",0,95.19%
CMU_AGR_EDU_AP8452,"up 2d,19h,24m",0,95.18%
CMU_AGR_EDU_AP8453,"up 70d,5h,4m",0,95.20%
CMU_AGR_EDU_AP8454,"up 2d,19h,24m",0,91.38%
CMU_AGR_EDU_AP8455,"up 12d,19h,24m",0,91.28%
CMU_AGR_EDU_AP8456,"up 2d,19h,24m",0,91.38%
CMU_AGR_EDU_AP8457,"up 2d,19h,24m",0,91.37%
CMU_AGR_EDU_AP8458,"up 12d,19h,24m",0,91.29%
CMU_AGR_EDU_AP8459,"up 12d,19h,24m",0,91.28%
CMU_AGR_EDU_AP8460,"up 6d,19h,24m",0,99.93%
CMU_AGR_EDU_AP8461,"up 6d,19h,24m",0,95.19%
CMU_AGR_EDU_AP8462,"up 6d,19h,24m",0,94.05%
CMU_AGR_EDU_AP8463,"up 18d,14h,59m",0,94.11%
CMU_AGR_EDU_AP8464,"up 6d,19h,24m",0,94.06%
CMU_AGR_EDU_AP8465,"up 6d,19h,24m",0,94.11%
CMU_AGR_EDU_AP8466,"up 12d,19h,24m",0,97.98%
CMU_AGR_EDU_AP8467,"up 0d,16h,9m",0,90.70%
CMU_AGR_EDU_AP8468,"up 16d,19h,24m",0,94.11%
CMU_AGR_EDU_AP8469,"up 6d,19h,24m",0,94.10%
CMU_AGR_EDU_AP8470,"up 6d,19h,24m",0,94.12%
CMU_AGR_EDU_AP8471,"up 16d,19h,24m",0,95.03%
CMU_AGR_EDU_AP8472,"up 16d,19h,24m",0,95.04%
CMU_AGR_EDU_AP8473,"up 16d,19h,24m",0,95.03%
CMU_AGR_EDU_AP8474,"up 7d,19h,24m",0,95.03%
CMU_AGR_EDU_AP8475,"up 18d,14h,59m",1,91.39%
CMU_AGR_EDU_AP8476,"up 12d,19h,24m",0,91.30%
CMU_AGR_EDU_AP8477,"up 16d,19h,24m",0,95.01%
CMU_AGR_EDU_AP8478,"up 8d,9h,24m",0,90.62%
CMU_AGR_EDU_AP8479,"up 2d,19h,24m",0,91.31%
CMU_AGR_EDU_AP8480,"up 16d,19h,24m",0,95.04%
CMU_AGR_EDU_AP8481,"up 2d,19h,24m",0,91.40%
CMU_AGR_EDU_AP8482,"up 12d,19h,24m",0,85.27%
CMU_AGR_EDU_AP8483,"up 13d,11h,24m",0,91.39%
CMU_AGR_EDU_AP8484,"up 39d,19h,24m",1,95.21%
CMU_AGR_EDU_AP8485,"up 6d,19h,24m",0,76.05%
CMU_AGR_EDU_AP8486,"up 14d,19h,24m",1,76.05%
CMU_AGR_EDU_AP8487,"up 6d,19h,29m",0,76.06%
CMU_AGR_EDU_AP8488,"up 6d,19h,29m",0,76.05%
CMU_AGR_FIN_AP0175,"up 7d,19h,29m",2,98.48%
CMU_AGR_FIN_AP0176,"up 70d,13h,4m",0,98.88%
CMU_AGR_FIN_AP0177,"up 70d,13h,4m",0,98.85%
CMU_AGR_FIN_AP0178,"up 28d,19h,29m",2,98.46%
CMU_AGR_FIN_AP0179,"up 70d,13h,9m",1,96.93%
CMU_AGR_FIN_AP0180,"up 70d,13h,4m",0,98.80%
CMU_AGR_FIN_AP0181,"up 70d,13h,4m",0,98.68%
CMU_AGR_FIN_AP1018,"up 70d,13h,4m",2,98.74%
CMU_AGR_FIN_AP1019,"up 2d,19h,29m",1,98.31%
CMU_AGR_FIN_AP1020,"up 70d,13h,4m",0,98.77%
CMU_AGR_FIN_AP1021,"up 70d,12h,59m",0,98.36%
CMU_AGR_FIN_AP1022,"up 70d,12h,59m",0,98.24%
CMU_AGR_FIN_AP1023,"up 70d,13h,4m",0,98.86%
CMU_AGR_FIN_AP1024,"up 70d,13h,4m",1,98.87%
CMU_AGR_FIN_AP1025,"up 70d,12h,59m",0,98.39%
CMU_AGR_FIN_AP1026,"up 70d,13h,4m",0,98.87%
CMU_AGR_FIN_AP1027,"up 70d,13h,14m",0,96.76%
CMU_AGR_FIN_AP1028,"up 45d,19h,24m",1,98.73%
CMU_AGR_FIN_AP1029,"up 70d,13h,9m",0,98.56%
CMU_AGR_FIN_AP1030,"up 70d,13h,9m",9,98.23%
CMU_AGR_FIN_AP1031,"up 70d,13h,14m",3,98.58%
CMU_AGR_FIN_AP1032,"up 70d,13h,14m",0,98.57%
CMU_AGR_FIN_AP1033,"up 70d,13h,9m",2,98.73%
CMU_AGR_FIN_AP1034,"up 70d,13h,9m",0,98.47%
CMU_AGR_FIN_AP1035,"up 70d,13h,4m",0,98.31%
CMU_AGR_FIN_AP1036,"up 1d,1h,29m",7,98.27%
CMU_AGR_FIN_AP1037,"up 70d,13h,4m",12,98.30%
CMU_AGR_FIN_AP1038,"up 14d,19h,29m",9,98.32%
CMU_AGR_FIN_AP1039,"up 39d,19h,29m",1,98.32%
CMU_AGR_FIN_AP1040,"up 70d,13h,4m",1,98.89%
CMU_AGR_FIN_AP1041,"up 6d,19h,29m",0,98.09%
CMU_AGR_FIN_AP1042,"up 8d,10h,9m",9,97.76%
CMU_AGR_FIN_AP1043,"up 70d,13h,4m",20,97.94%
CMU_AGR_FIN_AP1044,"up 12d,19h,29m",5,97.92%
CMU_AGR_FIN_AP1045,"up 1d,9h,4m",0,98.40%
CMU_AGR_FIN_AP1046,"up 70d,13h,4m",29,98.61%
CMU_AGR_FIN_AP1047,"up 70d,13h,4m",10,98.67%
CMU_AGR_FIN_AP1057,"up 6d,19h,29m",2,97.70%
CMU_AGR_FIN_AP4403,"up 70d,12h,59m",0,98.07%
CMU_AGR_FIN_AP4404,"up 6d,19h,29m",1,97.86%
CMU_AGR_FIN_AP4405,"up 70d,13h,4m",0,97.94%
CMU_AGR_FIN_AP4406,"up 6d,19h,29m",0,98.17%
CMU_AGR_FIN_AP4407,"up 70d,12h,59m",1,98.09%
CMU_AGR_FIN_AP4408,"up 70d,13h,9m",7,98.61%
CMU_AGR_FIN_AP4409,"up 70d,13h,9m",3,99.43%
CMU_AGR_FIN_AP4410,"up 70d,13h,9m",0,98.14%
CMU_AGR_FIN_AP4411,"up 6d,19h,29m",0,97.78%
CMU_AGR_FIN_AP4412,"up 70d,13h,9m",1,99.42%
CMU_AGR_FIN_AP4413,"up 70d,13h,9m",0,99.33%
CMU_AGR_FIN_AP4414,"up 61d,16h,34m",0,99.42%
CMU_AGR_FIN_AP4415,"up 14d,19h,29m",0,98.30%
CMU_AGR_FIN_AP4418,"up 70d,13h,4m",1,99.03%
CMU_AGR_GRAD_AP0202,"up 70d,13h,14m",0,97.75%
CMU_AGR_GRAD_AP0203,"up 70d,13h,14m",0,97.87%
CMU_AGR_GRAD_AP0204,"up 70d,13h,9m",0,98.00%
CMU_AGR_GRAD_AP0205,"up 7d,19h,29m",0,97.62%
CMU_AGR_GRAD_AP1153,"up 70d,13h,9m",0,98.01%
CMU_AGR_GRAD_AP1154,"up 70d,13h,9m",0,98.01%
CMU_AGR_GRAD_AP1155,"up 70d,13h,9m",0,97.99%
CMU_AGR_GRAD_AP1156,"ma 309d,12h,21m",0,97.65%
CMU_AGR_GRAD_AP1157,"up 70d,13h,14m",2,97.67%
CMU_AGR_GRAD_AP1158,"up 70d,13h,14m",0,97.58%
CMU_AGR_GRAD_AP1159,"ma 309d,12h,21m",0,97.80%
CMU_AGR_GRAD_AP1160,"up 70d,13h,9m",0,97.99%
CMU_AGR_GRAD_AP1161,"up 70d,13h,9m",0,97.82%
CMU_AGR_GRAD_AP1162,"up 64d,7h,44m",0,97.49%
CMU_AGR_GRAD_AP1163,"up 70d,13h,9m",1,98.01%
CMU_AGR_GRAD_AP1164,"ma 309d,12h,21m",0,97.71%
CMU_AGR_GRAD_AP1165,"ma 268d,9h,43m",0,97.83%
CMU_AGR_GRAD_AP1166,"up 70d,13h,14m",0,97.49%
CMU_AGR_GRAD_AP1167,"up 70d,13h,9m",0,97.99%
CMU_AGR_GRAD_AP1168,"up 70d,13h,9m",0,98.01%
CMU_AGR_GRAD_AP1169,"up 70d,13h,14m",0,97.75%
CMU_AGR_GRAD_AP5293,"ma 220d,9h,59m",0,99.79%
CMU_AGR_GRAD_AP5294,"up 70d,13h,9m",0,99.82%
CMU_AGR_GRAD_AP5295,"up 70d,13h,9m",0,99.81%
CMU_AGR_GRAD_AP5296,"up 70d,13h,9m",0,99.80%
CMU_AGR_GRAD_AP5297,"ma 309d,12h,21m",0,99.45%
CMU_AGR_GRAD_AP5298,"ma 309d,12h,21m",0,99.79%
CMU_AGR_GRAD_AP5299,"ma 309d,12h,21m",0,98.34%
CMU_AGR_GRAD_AP5300,"up 70d,13h,14m",0,99.00%
CMU_AGR_GRAD_AP5301,"up 64d,7h,34m",0,99.72%
CMU_AGR_GRAD_AP5302,"up 12d,19h,29m",2,99.38%
CMU_AGR_GRAD_AP5303,"up 25d,8h,29m",0,99.73%
CMU_AGR_GRAD_AP5304,"up 70d,13h,14m",0,99.73%
CMU_AGR_GRAD_AP5305,"up 70d,13h,14m",0,99.72%
CMU_AGR_GRAD_AP5306,"up 70d,13h,14m",0,99.67%
CMU_AGR_GRAD_AP5307,"up 70d,13h,14m",0,99.72%
CMU_AGR_GRAD_AP5308,"up 70d,13h,9m",0,99.72%
CMU_AGR_LI_AP0217,"up 70d,13h,9m",0,97.59%
CMU_AGR_LI_AP0218,"up 70d,13h,9m",0,97.59%
CMU_AGR_LI_AP0219,"up 70d,13h,9m",0,97.59%
CMU_AGR_LI_AP0220,"up 70d,13h,9m",0,97.58%
CMU_AGR_LI_AP1181,"up 70d,13h,9m",0,97.55%
CMU_AGR_LI_AP1182,"up 70d,13h,9m",0,97.45%
CMU_AGR_LI_AP1183,"up 70d,13h,9m",1,97.59%
CMU_AGR_LI_AP1184,"up 70d,13h,9m",0,97.55%
CMU_AGR_LI_AP1185,"up 70d,13h,9m",0,97.59%
CMU_AGR_LI_AP1186,"up 70d,13h,9m",0,97.59%
CMU_AGR_LI_AP1187,"up 70d,13h,9m",0,97.55%
CMU_AGR_LI_AP1188,"up 70d,13h,9m",0,97.44%
CMU_AGR_LI_AP1189,"up 4d,14h,9m",0,97.51%
CMU_AGR_LI_AP1190,"up 70d,13h,9m",0,97.55%
CMU_AGR_LI_AP5309,"ma 14d,9h,2m",0,98.89%
CMU_AGR_LI_AP5310,"up 70d,13h,9m",0,99.69%
CMU_AGR_LI_AP5311,"up 70d,13h,9m",0,99.72%
CMU_AGR_LI_AP5312,"up 70d,13h,9m",1,99.72%
CMU_AGR_LI_AP5313,"up 70d,13h,9m",0,99.72%
CMU_AGR_LI_AP5314,"up 70d,13h,9m",0,99.72%
CMU_AGR_LI_AP5315,"up 70d,13h,9m",0,99.69%
CMU_AGR_LI_AP5316,"up 31d,8h,34m",1,99.54%
CMU_AGR_LI_AP5317,"up 70d,13h,9m",0,99.69%
CMU_AGR_LI_AP5318,"up 70d,13h,9m",0,99.68%
CMU_AGR_LI_AP5319,"up 70d,13h,9m",0,99.69%
CMU_AGR_LI_AP5320,"up 1d,23h,59m",0,99.66%
CMU_AGR_LI_AP5321,"up 70d,13h,9m",0,98.38%
CMU_AGR_LI_AP5322,"up 31d,8h,39m",0,99.60%
CMU_AGR_LI_AP5323,"up 70d,13h,9m",0,99.72%
CMU_AGR_LI_AP5324,"up 70d,13h,9m",0,99.72%
CMU_AGR_OD_AP1002,"up 6d,19h,29m",0,98.66%
CMU_AGR_OD_AP1023,"up 0d,5h,54m",1,99.22%
CMU_AGR_OOP_AP5420,"up 61d,16h,44m",0,97.62%
CMU_AGR_OOP_AP5421,"up 94d,10h,14m",0,98.82%
CMU_AGR_OOP_AP5422,"up 94d,10h,14m",2,98.76%
CMU_AGR_OOP_AP5423,"up 10d,12h,34m",0,98.51%
CMU_AGR_PTRI_AP0194,"up 70d,13h,9m",0,96.98%
CMU_AGR_PTRI_AP1114,"up 70d,13h,9m",1,97.67%
CMU_AGR_PTRI_AP1115,"up 70d,13h,4m",0,97.09%
CMU_AGR_PTRI_AP5787,"up 70d,13h,9m",0,99.50%
CMU_AGR_PTRI_AP6541,"up 70d,13h,9m",0,99.65%
CMU_AGR_PTRI_AP6542,"up 70d,13h,9m",0,99.65%
CMU_AGR_RIHES_AP0210,"up 135d,8h,29m",1,99.17%
CMU_AGR_RIHES_AP0211,"up 91d,13h,29m",2,99.10%
CMU_AGR_RIHES_AP0212,"up 135d,8h,29m",1,99.17%
CMU_AGR_RIHES_AP0213,"up 135d,8h,29m",1,99.17%
CMU_AGR_RIHES_AP1175,"ma 611d,13h,12m",0,98.99%
CMU_AGR_RIHES_AP5712,"up 135d,8h,29m",0,99.01%
CMU_AGR_RIHES_AP5713,"up 126d,19h,29m",0,99.02%
CMU_AGR_RIHES_AP5714,"up 135d,8h,29m",0,99.69%
CMU_AGR_RIHES_AP5715,"up 7d,19h,29m",0,99.68%
CMU_AGR_RIHES_AP6467,"up 91d,13h,29m",2,99.54%
CMU_AGR_RIHES_AP6468,"up 91d,13h,29m",0,99.45%
CMU_AGR_RIHES_AP6469,"up 91d,13h,29m",3,99.52%
CMU_AGR_RIHES_AP6470,"up 91d,13h,29m",1,99.56%
CMU_AGR_RIHES_AP6733,"up 12d,19h,29m",0,99.81%
CMU_AGR_RIHES_AP6734,"up 2d,19h,29m",0,99.40%
CMU_AGR_RIHES_AP6746,"up 135d,8h,29m",0,99.90%
CMU_AGR_SRI_AP0206,"up 39d,6h,54m",0,97.89%
CMU_AGR_SRI_AP0207,"up 39d,6h,54m",0,99.58%
CMU_AGR_SRI_AP0208,"up 7d,19h,29m",0,97.92%
CMU_AGR_SRI_AP0209,"up 39d,6h,54m",0,97.86%
CMU_AGR_SRI_AP1170,"up 39d,6h,54m",0,97.92%
CMU_AGR_SRI_AP1171,"up 39d,6h,54m",3,97.91%
CMU_AGR_SRI_AP1172,"up 39d,6h,54m",0,97.50%
CMU_AGR_SRI_AP1173,"up 39d,6h,54m",0,97.86%
CMU_AGR_SRI_AP1174,"up 39d,6h,54m",1,97.88%
CMU_AGR_SRI_AP5732,"up 39d,6h,54m",0,99.80%
CMU_AGR_SRI_AP5733,"up 39d,6h,54m",1,99.78%
CMU_AGR_SRI_AP5734,"up 6d,19h,29m",0,98.14%
CMU_AGR_SRI_AP5735,"up 39d,6h,54m",0,99.81%
CMU_AGR_SRI_AP5736,"up 39d,6h,54m",0,99.81%
CMU_AGR_SRI_AP5737,"up 39d,6h,54m",1,99.81%
CMU_AGR_STRI_AP0214,"up 135d,8h,29m",0,98.28%
CMU_AGR_STRI_AP0215,"up 135d,8h,29m",1,98.28%
CMU_AGR_STRI_AP0216,"up 135d,8h,29m",0,98.16%
CMU_AGR_STRI_AP1176,"up 135d,8h,29m",0,97.97%
CMU_AGR_STRI_AP1177,"up 135d,8h,29m",0,98.28%
CMU_AGR_STRI_AP1178,"up 135d,8h,29m",1,98.28%
CMU_AGR_STRI_AP1179,"up 135d,8h,29m",0,98.28%
CMU_AGR_STRI_AP1180,"up 135d,8h,29m",0,98.22%
CMU_AGR_STRI_AP5711,"up 135d,8h,29m",0,99.65%
CMU_AGR_VET_AP0224,"up 18d,13h,14m",0,98.69%
CMU_AGR_VET_AP1194,"up 70d,13h,39m",0,99.26%
CMU_AGR_VET_AP1195,"up 28d,19h,29m",0,98.75%
CMU_AGR_VET_AP1196,"up 16d,19h,29m",1,98.68%
CMU_AGR_VET_AP5606,"up 70d,13h,9m",7,98.53%
CMU_AGR_VET_AP5607,"up 70d,13h,39m",0,99.67%
CMU_AGR_VET_AP5608,"up 70d,13h,39m",0,99.66%
CMU_AGR_VET_AP5609,"up 14d,19h,29m",1,97.90%
CMU_AGR_VET_AP5610,"up 38d,15h,9m",0,99.66%
CMU_AGR_VET_AP5611,"up 70d,13h,39m",0,99.67%
CMU_AGR_VET_AP5612,"up 14d,19h,29m",0,98.64%
CMU_AGR_VET_AP5613,"up 70d,13h,9m",1,98.64%
CMU_AGR_VET_AP5614,"up 70d,13h,9m",0,98.95%
CMU_AGR_VET_AP5615,"up 70d,13h,9m",0,98.99%
CMU_AGR_VET_AP5616,"up 70d,13h,39m",2,99.67%
CMU_COM_AKD_AP6273,"up 7d,19h,29m",0,98.08%
CMU_COM_AKD_AP6274,"up 2d,19h,29m",0,98.10%
CMU_COM_AKD_AP6276,"up 7d,5h,19m",0,99.24%
CMU_COM_AKD_AP6277,"up 57d,19h,29m",0,97.90%
CMU_COM_AKD_AP6278,"up 12d,19h,29m",2,98.02%
CMU_COM_AKD_AP6279,"up 21d,19h,29m",0,99.50%
CMU_COM_AKD_AP6280,"up 21d,19h,29m",1,97.88%
CMU_COM_AKD_AP6281,"up 21d,19h,29m",0,99.28%
CMU_COM_AKD_AP6282,"up 21d,19h,29m",0,99.43%
CMU_COM_AKD_AP6283,"up 61d,16h,44m",1,98.02%
CMU_COM_AKD_AP6284,"up 11d,19h,29m",0,97.75%
CMU_COM_AKD_AP6285,"up 50d,19h,29m",3,99.21%
CMU_COM_AKD_AP6286,"up 2d,19h,29m",1,99.24%
CMU_COM_AKD_AP6287,"up 57d,19h,29m",0,97.05%
CMU_COM_AKD_AP6288,"up 7d,19h,29m",0,97.05%
CMU_COM_AKD_AP6289,"up 26d,19h,29m",2,97.90%
CMU_COM_AKD_AP6290,"up 14d,19h,29m",2,98.02%
CMU_COM_AKD_AP6291,"up 12d,19h,29m",0,99.47%
CMU_COM_AKD_AP6292,"up 21d,19h,29m",0,98.02%
CMU_COM_AKD_AP6293,"up 61d,16h,44m",7,99.41%
CMU_COM_AKD_AP6294,"up 11d,19h,29m",0,98.02%
CMU_COM_AKD_AP6295,"up 135d,8h,24m",0,97.90%
CMU_COM_AKD_AP6296,"up 12d,19h,29m",0,99.44%
CMU_COM_AKD_AP6297,"up 7d,19h,29m",0,98.93%
CMU_COM_AKD_AP6298,"up 12d,19h,29m",1,97.69%
CMU_COM_AKD_AP6299,"up 8d,19h,29m",1,97.89%
CMU_COM_AKD_AP6300,"up 6d,19h,29m",0,99.48%
CMU_COM_AKD_AP6301,"up 21d,19h,29m",0,99.37%
CMU_COM_AKD_AP6302,"up 6d,19h,29m",3,99.16%
CMU_COM_AKD_AP6303,"up 2d,19h,29m",0,97.96%
CMU_COM_AKD_AP6304,"up 135d,8h,29m",7,97.65%
CMU_COM_AKD_AP6305,"up 91d,19h,29m",0,98.90%
CMU_COM_AKD_AP6306,"up 11d,19h,29m",0,98.93%
